
---------- Begin Simulation Statistics ----------
simSeconds                                   0.505125                       # Number of seconds simulated (Second)
simTicks                                 505125360500                       # Number of ticks simulated (Tick)
finalTick                                505125360500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   3905.15                       # Real time elapsed on the host (Second)
hostTickRate                                129348544                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    9285728                       # Number of bytes of host memory used (Byte)
simInsts                                   1000000006                       # Number of instructions simulated (Count)
simOps                                     1000015281                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   256072                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     256076                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                       1010251025                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.010251                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.989853                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      1395116782                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   102460                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1294190879                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued               13205041                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            395203934                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         190331423                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               47438                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          1000275136                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.293835                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.458631                       # Number of insts issued each cycle (Count)
system.cpu.branchPred.corrected_0::DirectUncond       524942      1.32%     98.56% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::IndirectCond            0      0.00%     98.56% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::IndirectUncond       575355      1.44%    100.00% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::total     39846710                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.earlyResteers_0::NoBranch            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::Return            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::CallDirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::CallIndirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::DirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::DirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::IndirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::IndirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::total            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.committed_0::NoBranch            0      0.00%      0.00% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::Return     17109665      8.06%      8.06% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::CallDirect     11816505      5.57%     13.63% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::CallIndirect      5293172      2.49%     16.12% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::DirectCond    159841578     75.29%     91.41% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::DirectUncond     14529952      6.84%     98.26% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::IndirectCond            0      0.00%     98.26% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::IndirectUncond      3703120      1.74%    100.00% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::total    212293992                       # Number of branches finally committed  (Count)
system.cpu.branchPred.mispredicted_0::NoBranch            0      0.00%      0.00% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::Return         6061      0.03%      0.03% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::CallDirect       294906      1.33%      1.35% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::CallIndirect       391979      1.76%      3.12% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::DirectCond     20642871     92.85%     95.96% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::DirectUncond       347858      1.56%     97.53% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::IndirectCond            0      0.00%     97.53% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::IndirectUncond       549763      2.47%    100.00% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::total     22233438                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.targetProvider_0::NoTarget    123637669     35.02%     35.02% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::BTB    188608910     53.42%     88.44% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::RAS     29160998      8.26%     96.70% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::Indirect     11664844      3.30%    100.00% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::total    353072421                       # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetWrong_0::NoBranch      5902146     14.81%     14.81% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::Return     33570669     84.25%     99.06% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::CallDirect        36399      0.09%     99.15% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::CallIndirect       337496      0.85%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::DirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::DirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::IndirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::IndirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::total     39846710                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.condPredicted         260695821                       # Number of conditional branches predicted (Count)
system.cpu.branchPred.condPredictedTaken    144208851                       # Number of conditional branches predicted as taken (Count)
system.cpu.branchPred.condIncorrect          39846710                       # Number of conditional branches incorrect (Count)
system.cpu.branchPred.predTakenBTBMiss        1492106                       # Number of branches predicted taken but missed in BTB (Count)
system.cpu.branchPred.NotTakenMispredicted     36215125                       # Number branches predicted 'not taken' but turned out to be taken (Count)
system.cpu.branchPred.TakenMispredicted       3631585                       # Number branches predicted taken but are actually not taken (Count)
system.cpu.branchPred.BTBLookups            353072421                       # Number of BTB lookups (Count)
system.cpu.branchPred.BTBUpdates             35119854                       # Number of BTB updates (Count)
system.cpu.branchPred.BTBHits               265230651                       # Number of BTB hits (Count)
system.cpu.branchPred.BTBHitRatio            0.751208                       # BTB Hit Ratio (Ratio)
system.cpu.branchPred.BTBMispredicted         1670809                       # Number BTB mispredictions. No target found or target wrong (Count)
system.cpu.branchPred.indirectLookups        13565875                       # Number of indirect predictor lookups. (Count)
system.cpu.branchPred.indirectHits           11664844                       # Number of indirect target hits. (Count)
system.cpu.branchPred.indirectMisses          1901031                       # Number of indirect misses. (Count)
system.cpu.branchPred.indirectMispredicted            0                       # Number of mispredicted indirect branches. (Count)
system.cpu.branchPred.btb.lookups::NoBranch            0      0.00%      0.00% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::Return     29161000      8.26%      8.26% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::CallDirect     23252497      6.59%     14.84% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::CallIndirect      8753691      2.48%     17.32% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::DirectCond    260695821     73.84%     91.16% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::DirectUncond     26397228      7.48%     98.64% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::IndirectCond            0      0.00%     98.64% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::IndirectUncond      4812184      1.36%    100.00% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::total    353072421                       # Number of BTB lookups (Count)
system.cpu.branchPred.btb.misses::NoBranch            0      0.00%      0.00% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::Return     27964073     31.83%     31.83% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::CallDirect       491350      0.56%     32.39% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::CallIndirect      8448536      9.62%     42.01% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::DirectCond     47267635     53.81%     95.82% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::DirectUncond       484483      0.55%     96.37% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::IndirectCond            0      0.00%     96.37% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::IndirectUncond      3185693      3.63%    100.00% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::total      87841770                       # Number of BTB misses (Count)
system.cpu.branchPred.btb.updates::NoBranch            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::Return            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::CallDirect       435963      1.24%      1.24% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::CallIndirect            0      0.00%      1.24% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::DirectCond     34158949     97.26%     98.51% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::DirectUncond       524942      1.49%    100.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::IndirectCond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::IndirectUncond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::total     35119854                       # Number of BTB updates (Count)
system.cpu.branchPred.btb.mispredict::NoBranch            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::Return            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::CallDirect       435963      1.24%      1.24% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::CallIndirect            0      0.00%      1.24% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::DirectCond     34158949     97.26%     98.51% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::DirectUncond       524942      1.49%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::IndirectCond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::IndirectUncond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::total     35119854                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.power_state.pwrStateResidencyTicks::UNDEFINED 505125360500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.branchPred.indirectBranchPred.lookups     13565875                       # Number of lookups (Count)
system.cpu.branchPred.indirectBranchPred.hits     11664844                       # Number of hits of a tag (Count)
system.cpu.branchPred.indirectBranchPred.misses      1901031                       # Number of misses (Count)
